onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.530959609	3	11	1	0.2	0.1	2	-1	0	0.801151623	0
10.83080296	3	11	2	0.2	0.1	1	4	0	1.134535438	0
19.1248654	3	11	3	0.2	0.1	-1	-3	1	1.950862562	0
25.82224871	3	11	4	0.2	0.1	-3	-4	0	1.199014449	0
34.55266527	3	11	5	0.2	0.1	3	3	0	1.600974544	0
41.23370277	3	11	6	0.2	0.1	2	2	1	1.467716383	0
49.53547946	3	11	7	0.2	0.1	-3	-2	0	1.167764728	0
54.62908658	3	11	8	0.2	0.1	2	3	1	1.051168822	0
61.72671942	3	11	9	0.2	0.1	4	4	1	1.584302325	0
67.62464487	3	11	10	0.2	0.1	-2	2	0	1.698875994	0
76.35498313	3	11	11	0.2	0.1	-1	1	1	1.367738834	0
85.43525141	3	11	12	0.2	0.1	-2	4	0	1.534445803	0
90.53347474	3	11	13	0.2	0.1	-2	-3	0	1.201097205	0
100.0302282	3	11	14	0.2	0.1	3	2	1	2.533954965	0
110.7265895	3	11	15	0.2	0.1	-4	-4	0	0.967275222	0
118.2573232	3	11	16	0.2	0.1	4	-3	0	1.034604771	0
123.3390941	3	11	17	0.2	0.1	1	3	0	1.201112304	0
128.837125	3	11	18	0.2	0.1	2	1	1	1.101118905	0
139.5333977	3	11	19	0.2	0.1	4	3	1	1.350968062	0
144.231766	3	11	20	0.2	0.1	4	2	1	1.317806494	0
152.1290584	3	11	21	0.2	0.1	1	-4	1	1.41733976	0
160.8594341	3	11	22	0.2	0.1	-2	4	1	1.700933829	0
167.1407864	3	11	23	0.2	0.1	-2	-2	1	2.317422353	0
177.4370772	3	11	24	0.2	0.1	4	-2	1	0.884572896	0
182.9359098	3	11	25	0.2	0.1	-4	-3	1	1.584409939	0
190.4326991	3	11	26	0.2	0.1	-3	1	0	1.199487417	0
199.5628567	3	11	27	0.2	0.1	1	2	0	1.184400361	0
205.444265	3	11	28	0.2	0.1	1	2	0	1.401030928	0
215.3454942	3	11	29	0.2	0.1	-4	-1	0	0.884535695	0
224.4377228	3	11	30	0.2	0.1	1	3	0	1.284342039	0
234.3343261	3	11	31	0.2	0.1	3	-3	1	1.217041984	0
241.4652237	3	11	32	0.2	0.1	-2	4	0	1.101077794	0
252.1449388	3	11	33	0.2	0.1	-1	-1	0	1.217755213	0
259.2473133	3	11	34	0.2	0.1	2	1	0	0.967829973	0
266.7399286	3	11	35	0.2	0.1	-1	2	0	1.401065036	0
276.636604	3	11	36	0.2	0.1	-4	-2	0	1.649640583	0
284.5671581	3	11	37	0.2	0.1	-1	4	0	1.700944096	0
290.848333	3	11	38	0.2	0.1	3	-1	1	1.184497221	0
295.5467727	3	11	39	0.2	0.1	-3	3	0	1.567634069	0
305.0435401	3	11	40	0.2	0.1	-4	-1	0	1.317693927	0
311.3413265	3	11	41	0.2	0.1	-1	-1	0	1.301089413	0
319.6385008	3	11	42	0.2	0.1	3	2	1	1.150384459	0
326.3695392	3	11	43	0.2	0.1	2	3	1	1.750972395	0
331.851005	3	11	44	0.2	0.1	-3	-4	0	1.784189848	0
337.7536435	3	11	45	0.2	0.1	-3	-4	0	1.717616461	0
342.4473768	3	11	46	0.2	0.1	-4	-4	0	2.084470747	0
352.7438376	3	11	47	0.2	0.1	-3	-1	0	1.101065937	0
360.6412112	3	11	48	0.2	0.1	4	1	1	1.200310445	0
