onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.531336204	3	6	1	0.2	0.1	-3	-2	0	1.033460113	0
10.83222932	3	6	2	0.2	0.1	-2	4	0	1.36686795	0
21.12417456	3	6	3	0.2	0.1	-2	1	0	1.646651771	0
28.22170718	3	6	4	0.2	0.1	-4	-3	0	1.649029297	0
36.15238197	3	6	5	0.2	0.1	4	2	1	0.916976865	0
41.23391729	3	6	6	0.2	0.1	1	-1	0	1.416830562	0
50.7347202	3	6	7	0.2	0.1	-1	-2	0	1.316887638	0
60.22749134	3	6	8	0.2	0.1	4	1	1	0.98362508	0
66.92517373	3	6	9	0.2	0.1	-2	-3	0	1.231808842	0
74.4558949	3	6	10	0.2	0.1	-1	-4	0	1.450211777	0
83.53617709	3	6	11	0.2	0.1	-1	-2	0	1.633410946	0
89.83402881	3	6	12	0.2	0.1	-2	-2	0	1.400193828	0
97.73132194	3	6	13	0.2	0.1	1	1	1	1.350282757	0
106.0284684	3	6	14	0.2	0.1	3	1	1	0.980629042	0
111.9264968	3	6	15	0.2	0.1	3	2	1	0.949130393	0
121.8563475	3	6	16	0.2	0.1	-2	-2	0	1.283493746	0
126.5381999	3	6	17	0.2	0.1	3	-4	1	1.000265458	0
136.0395407	3	6	18	0.2	0.1	4	1	1	0.883721897	0
141.5347294	3	6	19	0.2	0.1	-3	-4	0	1.366802785	0
148.2307448	3	6	20	0.2	0.1	2	3	1	1.047063599	0
153.3289618	3	6	21	0.2	0.1	-3	3	0	1.233625994	0
158.0606701	3	6	22	0.2	0.1	-4	3	0	1.366804233	0
167.1408906	3	6	23	0.2	0.1	2	-1	1	1.48341766	0
172.2392001	3	6	24	0.2	0.1	1	4	0	1.450098497	0
177.7403025	3	6	25	0.2	0.1	-4	2	0	1.666867812	0
184.0351662	3	6	26	0.2	0.1	-3	-3	0	1.333527518	0
191.1327542	3	6	27	0.2	0.1	-2	4	0	1.498317615	0
201.062697	3	6	28	0.2	0.1	1	-4	1	1.850058401	0
207.3438992	3	6	29	0.2	0.1	4	4	1	0.93372087	0
218.0447453	3	6	30	0.2	0.1	-3	-1	0	1.166842782	0
222.7385656	3	6	31	0.2	0.1	-3	4	0	1.416841321	0
231.0357914	3	6	32	0.2	0.1	4	2	1	0.947198264	0
239.7661047	3	6	33	0.2	0.1	2	-3	1	1.016957452	0
248.0466397	3	6	34	0.2	0.1	1	1	0	1.666807511	0
255.5440543	3	6	35	0.2	0.1	-1	3	0	2.100001975	0
262.2417974	3	6	36	0.2	0.1	-2	2	0	2.349926267	0
270.1391003	3	6	37	0.2	0.1	1	3	1	1.500097276	0
278.8360981	3	6	38	0.2	0.1	-3	-2	1	n/a	1
285.9669768	3	6	39	0.2	0.1	1	-3	1	1.350296073	0
294.647367	3	6	40	0.2	0.1	-3	-3	0	1.550110306	0
304.9438709	3	6	41	0.2	0.1	4	-1	1	0.950401079	0
314.8404037	3	6	42	0.2	0.1	2	-4	1	1.230895626	0
320.7384639	3	6	43	0.2	0.1	-4	4	0	1.582503886	0
329.8686354	3	6	44	0.2	0.1	-3	-1	0	1.116882273	0
335.7500058	3	6	45	0.2	0.1	4	-4	1	1.150255913	0
343.2516711	3	6	46	0.2	0.1	-4	-3	0	1.100313131	0
353.943732	3	6	47	0.2	0.1	1	2	1	1.733372105	0
364.6401098	3	6	48	0.2	0.1	-2	-1	0	1.149048325	0
