onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.532550462	3	2	1	0.15	0.15	-3	-4	0	1.084648083	0
5.227855718	3	2	2	0.15	0.15	3	-2	0	2.001280025	0
12.32737316	3	2	3	0.15	0.15	-3	3	0	1.801425807	0
19.02686889	3	2	4	0.15	0.15	3	-1	1	1.834727649	0
27.72619684	3	2	5	0.15	0.15	1	4	1	1.468086081	0
36.42622927	3	2	6	0.15	0.15	3	1	1	2.168012402	0
43.92488944	3	2	7	0.15	0.15	-4	1	0	1.281879283	0
49.82450326	3	2	8	0.15	0.15	-3	-1	0	1.466575966	0
60.52362619	3	2	9	0.15	0.15	-2	1	0	1.434046704	0
68.02309805	3	2	10	0.15	0.15	-2	-3	0	1.017570835	0
75.15589386	3	2	11	0.15	0.15	-1	-4	0	1.384859573	0
85.05512153	3	2	12	0.15	0.15	-2	4	1	1.101391329	0
94.13781268	3	2	13	0.15	0.15	-2	-4	0	1.034697485	0
100.8372508	3	2	14	0.15	0.15	-4	2	1	1.867993428	0
107.1367755	3	2	15	0.15	0.15	1	2	1	2.517927917	0
112.6362702	3	2	16	0.15	0.15	3	3	1	1.201426608	0
117.7358616	3	2	17	0.15	0.15	4	-4	1	1.334761444	0
122.4355703	3	2	18	0.15	0.15	-1	-2	0	1.5347251	0
131.9348578	3	2	19	0.15	0.15	-1	1	0	1.384739154	0
137.034381	3	2	20	0.15	0.15	2	2	1	1.218108907	0
144.9338116	3	2	21	0.15	0.15	-2	-2	0	1.251452236	0
152.8340222	3	2	22	0.15	0.15	2	2	1	1.368078524	0
163.5324208	3	2	23	0.15	0.15	4	-3	1	1.315331717	0
169.4319382	3	2	24	0.15	0.15	-1	3	1	2.582144516	0
174.9314567	3	2	25	0.15	0.15	2	-1	1	1.166880011	0
184.8307345	3	2	26	0.15	0.15	-3	4	0	2.56780187	0
191.1636483	3	2	27	0.15	0.15	1	4	1	1.334669362	0
201.4627686	3	2	28	0.15	0.15	1	-1	0	1.201499546	0
210.9460169	3	2	29	0.15	0.15	4	2	1	2.651347594	0
219.2448826	3	2	30	0.15	0.15	3	2	1	2.001315781	0
227.5440989	3	2	31	0.15	0.15	-3	-2	0	1.334730628	0
237.843374	3	2	32	0.15	0.15	-4	-4	0	1.201424437	0
246.1426866	3	2	33	0.15	0.15	-1	3	0	2.634699478	0
250.8423289	3	2	34	0.15	0.15	4	1	1	1.368103455	0
256.7419174	3	2	35	0.15	0.15	2	3	1	2.101357001	0
265.8412227	3	2	36	0.15	0.15	1	2	1	1.918115677	0
276.5405401	3	2	37	0.15	0.15	3	-3	1	1.434791583	0
283.2565673	3	2	38	0.15	0.15	2	1	1	2.051301956	0
291.1391995	3	2	39	0.15	0.15	-2	4	0	2.215287805	0
299.8385527	3	2	40	0.15	0.15	3	-4	0	1.083099671	0
306.1381303	3	2	41	0.15	0.15	-2	3	0	2.367562494	0
313.6374677	3	2	42	0.15	0.15	-4	2	0	1.600162472	0
319.1703715	3	2	43	0.15	0.15	4	3	1	1.384789094	0
329.4695677	3	2	44	0.15	0.15	-1	1	0	1.934668819	0
339.3522628	3	2	45	0.15	0.15	-4	3	0	1.617991921	0
348.4514631	3	2	46	0.15	0.15	1	-3	1	2.784638307	0
353.5511074	3	2	47	0.15	0.15	-4	-4	0	1.451375196	0
363.0503819	3	2	48	0.15	0.15	4	-1	1	1.784753421	0
