onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.531557281	3	8	1	0.1	0.2	4	-3	0	2.416519697	0
11.24054128	3	8	2	0.1	0.2	-1	-4	0	2.233485359	0
20.3207538	3	8	3	0.1	0.2	-4	-4	0	2.766066124	0
25.05242798	3	8	4	0.1	0.2	4	-1	0	2.733130671	0
32.53328312	3	8	5	0.1	0.2	-2	1	1	1.950099754	0
38.03131734	3	8	6	0.1	0.2	4	1	1	2.03347281	0
45.12895608	3	8	7	0.1	0.2	-4	4	1	1.600239707	0
49.82730056	3	8	8	0.1	0.2	4	2	1	2.783202849	0
57.32474184	3	8	9	0.1	0.2	-1	1	1	2.88077667	0
67.65455563	3	8	10	0.1	0.2	3	-1	0	2.100077751	0
77.93440739	3	8	11	0.1	0.2	-2	-2	0	2.333308335	0
85.83530118	3	8	12	0.1	0.2	-2	2	1	2.266634965	0
95.74498938	3	8	13	0.1	0.2	-2	-4	0	2.400015181	0
103.6255903	3	8	14	0.1	0.2	-3	1	1	2.833010689	0
113.5555596	3	8	15	0.1	0.2	-3	-3	1	2.983147657	0
123.0355955	3	8	16	0.1	0.2	2	-4	0	2.749789123	0
128.5372375	3	8	17	0.1	0.2	-1	-3	0	1.733612802	0
138.8302281	3	8	18	0.1	0.2	1	-4	0	2.596698847	0
148.3602983	3	8	19	0.1	0.2	3	-2	0	2.066780365	0
159.0402196	3	8	20	0.1	0.2	2	-1	1	2.116815832	0
164.5381172	3	8	21	0.1	0.2	-1	4	1	2.233375744	0
173.6350246	3	8	22	0.1	0.2	-3	-4	0	1.583653245	0
178.7332386	3	8	23	0.1	0.2	2	4	1	1.633370127	0
185.0311711	3	8	24	0.1	0.2	-4	2	1	1.732473772	0
193.3615922	3	8	25	0.1	0.2	1	3	1	1.367036566	0
201.6421529	3	8	26	0.1	0.2	-2	1	1	n/a	1
206.7404136	3	8	27	0.1	0.2	-1	1	1	1.483597247	0
213.8379762	3	8	28	0.1	0.2	-4	-3	0	2.299911128	0
220.9355298	3	8	29	0.1	0.2	-2	-3	0	1.646425066	0
229.2326997	3	8	30	0.1	0.2	-4	3	1	2.133419989	0
235.9636832	3	8	31	0.1	0.2	1	2	1	1.700273563	0
245.0439995	3	8	32	0.1	0.2	4	4	1	1.983505448	0
253.7409914	3	8	33	0.1	0.2	1	2	1	2.050173457	0
263.6375388	3	8	34	0.1	0.2	1	1	0	1.863487362	0
269.5356191	3	8	35	0.1	0.2	-4	-1	0	2.665908559	0
275.866756	3	8	36	0.1	0.2	2	2	1	1.650225652	0
283.7473612	3	8	37	0.1	0.2	-3	2	1	1.88350214	0
290.445123	3	8	38	0.1	0.2	1	2	0	2.983125267	0
299.1421573	3	8	39	0.1	0.2	-3	-4	0	2.399990416	0
308.6389204	3	8	40	0.1	0.2	3	-3	0	2.848849137	0
316.1695886	3	8	41	0.1	0.2	3	3	1	2.449911379	0
324.8500111	3	8	42	0.1	0.2	1	-3	1	2.66657555	0
330.7480349	3	8	43	0.1	0.2	4	2	0	2.649873595	0
337.0457948	3	8	44	0.1	0.2	-3	1	1	2.533246247	0
342.944436	3	8	45	0.1	0.2	-2	3	1	2.728534305	0
347.6422111	3	8	46	0.1	0.2	-3	-2	0	2.583282999	0
354.3399212	3	8	47	0.1	0.2	3	-4	0	2.299370744	0
365.0530474	3	8	48	0.1	0.2	2	-3	0	2.350029298	0
