onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.531711281	3	1	1	0.15	0.15	3	3	1	2.233929341	0
8.828582272	3	1	2	0.15	0.15	-4	-1	0	1.451038013	0
17.52562072	3	1	3	0.15	0.15	4	-4	1	2.100549392	0
23.82347005	3	1	4	0.15	0.15	1	-4	0	1.498759484	0
33.75332925	3	1	5	0.15	0.15	3	-1	1	2.067406859	0
39.23487356	3	1	6	0.15	0.15	2	-1	1	2.117477896	0
44.33304201	3	1	7	0.15	0.15	-2	2	0	2.100798327	0
53.82986755	3	1	8	0.15	0.15	-2	-4	0	1.850763931	0
60.92772216	3	1	9	0.15	0.15	-1	-2	1	2.583980655	0
65.62580855	3	1	10	0.15	0.15	2	1	1	2.667280333	0
74.35614812	3	1	11	0.15	0.15	1	3	1	1.934138538	0
80.23773252	3	1	12	0.15	0.15	-3	-1	0	2.000872932	0
90.9381054	3	1	13	0.15	0.15	2	-4	0	2.117450545	0
97.63152506	3	1	14	0.15	0.15	-1	4	1	2.617280232	0
103.9293909	3	1	15	0.15	0.15	3	4	1	2.400650074	0
111.0269984	3	1	16	0.15	0.15	-1	1	1	2.466705048	0
118.95753	3	1	17	0.15	0.15	3	-2	0	1.351029723	0
128.4376471	3	1	18	0.15	0.15	4	-2	0	1.850765924	0
133.5359184	3	1	19	0.15	0.15	-3	-4	0	1.71752831	0
142.6328164	3	1	20	0.15	0.15	1	1	1	2.217403142	0
148.1309914	3	1	21	0.15	0.15	-4	-2	0	1.54900998	0
157.6609812	3	1	22	0.15	0.15	2	3	1	1.734222383	0
163.5426063	3	1	23	0.15	0.15	4	3	1	2.117421801	0
174.2431686	3	1	24	0.15	0.15	1	2	1	1.950815044	0
184.5351932	3	1	25	0.15	0.15	-1	-3	0	1.484334791	0
194.4317945	3	1	26	0.15	0.15	1	2	1	1.999622675	0
202.7622525	3	1	27	0.15	0.15	-4	1	1	1.967406465	0
207.4439914	3	1	28	0.15	0.15	2	3	1	2.217459203	0
212.1423933	3	1	29	0.15	0.15	3	-3	0	2.000793573	0
222.0390004	3	1	30	0.15	0.15	-2	4	1	2.400647348	0
229.1365711	3	1	31	0.15	0.15	-4	3	1	1.534224878	0
238.2334405	3	1	32	0.15	0.15	-3	-3	0	1.450511134	0
245.7481828	3	1	33	0.15	0.15	1	1	1	2.050746022	0
254.8445145	3	1	34	0.15	0.15	-2	-2	1	2.350650849	0
263.1416527	3	1	35	0.15	0.15	-4	4	1	1.617596717	0
269.039632	3	1	36	0.15	0.15	3	2	1	1.8136063	0
279.3361235	3	1	37	0.15	0.15	-1	4	1	1.634382849	0
287.2667323	3	1	38	0.15	0.15	3	-4	0	1.750989988	0
295.9470536	3	1	39	0.15	0.15	-1	3	1	1.667520133	0
303.4445547	3	1	40	0.15	0.15	2	3	1	1.817554772	0
310.9585865	3	1	41	0.15	0.15	3	1	1	2.134098985	0
317.6397064	3	1	42	0.15	0.15	-4	3	0	1.382438181	0
323.9708728	3	1	43	0.15	0.15	4	-1	1	2.567315079	0
334.2506786	3	1	44	0.15	0.15	-4	2	0	1.684129892	0
339.7488312	3	1	45	0.15	0.15	4	4	1	1.600942791	0
344.8470519	3	1	46	0.15	0.15	-3	2	0	1.750882487	0
351.561465	3	1	47	0.15	0.15	2	-1	1	2.084066182	0
359.4420389	3	1	48	0.15	0.15	2	2	1	1.383345186	0
