onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.5316979	3	1	1	0.15	0.15	-4	1	0	1.400209005	0
8.428680713	3	1	2	0.15	0.15	-3	-2	0	2.100105783	0
13.1270559	3	1	3	0.15	0.15	1	-1	1	1.66671516	0
18.22534375	3	1	4	0.15	0.15	1	1	0	2.483282064	0
28.12195318	3	1	5	0.15	0.15	-4	-2	0	1.499328398	0
35.2528924	3	1	6	0.15	0.15	-4	-1	0	1.883619024	0
41.13415973	3	1	7	0.15	0.15	1	3	1	2.183431263	0
47.83616372	3	1	8	0.15	0.15	2	4	1	2.283346178	0
53.33239047	3	1	9	0.15	0.15	-1	-3	1	2.300131223	0
60.82782601	3	1	10	0.15	0.15	3	-4	1	1.933536569	0
69.92434245	3	1	11	0.15	0.15	2	2	1	2.914945256	0
79.45443301	3	1	12	0.15	0.15	4	-4	0	2.183387984	0
88.5346772	3	1	13	0.15	0.15	1	1	1	1.650304212	0
96.036901	3	1	14	0.15	0.15	-3	1	0	2.150040199	0
104.7291261	3	1	15	0.15	0.15	3	-3	0	2.696901921	0
110.6270954	3	1	16	0.15	0.15	-3	-4	0	1.899921998	0
115.7586759	3	1	17	0.15	0.15	2	-3	0	2.616583209	0
124.4392544	3	1	18	0.15	0.15	-1	2	1	1.666949669	0
134.3356825	3	1	19	0.15	0.15	4	2	1	2.016779957	0
144.6488479	3	1	20	0.15	0.15	-3	1	1	2.000119267	0
151.3298675	3	1	21	0.15	0.15	1	3	1	2.215992328	0
158.4607833	3	1	22	0.15	0.15	4	-3	0	1.51694569	0
164.3422358	3	1	23	0.15	0.15	1	-2	0	2.10010635	0
172.6439654	3	1	24	0.15	0.15	-1	-4	1	2.433251239	0
182.1360549	3	1	25	0.15	0.15	-4	-2	0	1.750272693	0
190.0332988	3	1	26	0.15	0.15	1	4	1	2.04801582	0
197.1641548	3	1	27	0.15	0.15	2	-3	1	2.033431984	0
207.0441301	3	1	28	0.15	0.15	-1	2	1	2.7831248	0
213.3420652	3	1	29	0.15	0.15	2	2	1	2.433330659	0
220.0397844	3	1	30	0.15	0.15	-2	-4	0	2.133425435	0
228.3369219	3	1	31	0.15	0.15	-3	-3	0	2.029687299	0
237.4337946	3	1	32	0.15	0.15	-4	-4	0	1.41583876	0
248.1472008	3	1	33	0.15	0.15	-4	3	0	1.900081967	0
258.4479965	3	1	34	0.15	0.15	-3	2	0	2.166688675	0
264.745986	3	1	35	0.15	0.15	2	-4	1	1.650271101	0
275.4375065	3	1	36	0.15	0.15	-3	3	0	2.631471086	0
282.9681849	3	1	37	0.15	0.15	4	-4	0	2.566572713	0
288.4663794	3	1	38	0.15	0.15	-3	-4	0	2.200117289	0
297.1467451	3	1	39	0.15	0.15	-4	-1	0	1.433617925	0
301.8450675	3	1	40	0.15	0.15	-2	1	0	1.517068927	0
307.3447493	3	1	41	0.15	0.15	2	1	0	1.950220898	0
312.4414276	3	1	42	0.15	0.15	2	-1	0	1.566912546	0
323.1378681	3	1	43	0.15	0.15	4	-3	0	1.25010792	0
333.450998	3	1	44	0.15	0.15	-3	-2	0	1.433694409	0
339.7487933	3	1	45	0.15	0.15	-2	3	0	2.13339216	0
348.0459485	3	1	46	0.15	0.15	2	2	0	2.549994246	0
357.5427916	3	1	47	0.15	0.15	-1	4	1	2.097548589	0
362.241139	3	1	48	0.15	0.15	-3	-1	0	2.133376345	0
