onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.530651058	3	5	1	0.2	0.1	1	1	0	1.466661827	0
6.828417413	3	5	2	0.2	0.1	2	4	1	0.983710862	0
15.52549776	3	5	3	0.2	0.1	-3	-3	1	1.999949361	0
25.42214334	3	5	4	0.2	0.1	-4	1	1	1.898252857	0
36.15184157	3	5	5	0.2	0.1	-1	-3	0	1.566689462	0
41.63330814	3	5	6	0.2	0.1	1	4	1	1.53344099	0
49.93453236	3	5	7	0.2	0.1	3	-4	1	1.600126993	0
57.42788727	3	5	8	0.2	0.1	-3	4	0	1.316828266	0
65.32517947	3	5	9	0.2	0.1	4	-4	0	1.647435257	0
74.85527859	3	5	10	0.2	0.1	-2	1	0	1.416836755	0
84.73537576	3	5	11	0.2	0.1	2	-1	0	2.033283047	0
92.23704748	3	5	12	0.2	0.1	1	4	0	1.533448968	0
101.74612	3	5	13	0.2	0.1	-1	3	0	1.90002762	0
108.02727	3	5	14	0.2	0.1	4	2	1	1.681088029	0
116.3576457	3	5	15	0.2	0.1	-1	-2	0	2.583130536	0
121.4399023	3	5	16	0.2	0.1	1	-4	1	2.216475664	0
129.7365147	3	5	17	0.2	0.1	-2	-3	0	1.916593397	0
136.0343259	3	5	18	0.2	0.1	3	-2	1	1.750004075	0
144.7480247	3	5	19	0.2	0.1	-1	-2	0	2.083360555	0
151.429062	3	5	20	0.2	0.1	3	1	1	1.564796647	0
158.5600503	3	5	21	0.2	0.1	-3	1	0	2.849740604	0
163.2584104	3	5	22	0.2	0.1	-4	-4	0	1.566713792	0
172.3386219	3	5	23	0.2	0.1	3	2	1	1.650102828	0
181.0356878	3	5	24	0.2	0.1	1	-2	0	1.800007836	0
191.7320139	3	5	25	0.2	0.1	2	-3	1	2.248386759	0
202.4616384	3	5	26	0.2	0.1	-4	3	0	1.816676526	0
208.3430367	3	5	27	0.2	0.1	2	4	1	2.283201427	0
213.8411782	3	5	28	0.2	0.1	2	2	1	2.116402513	0
224.137565	3	5	29	0.2	0.1	-4	2	0	1.16678659	0
233.2344869	3	5	30	0.2	0.1	-1	-1	0	2.381356744	0
241.1651599	3	5	31	0.2	0.1	-4	-1	0	2.033327251	0
248.2460599	3	5	32	0.2	0.1	-2	-4	0	2.116580498	0
252.9444048	3	5	33	0.2	0.1	2	1	0	2.716461693	0
262.4411667	3	5	34	0.2	0.1	-3	1	0	1.983386792	0
270.3384953	3	5	35	0.2	0.1	2	-3	0	2.433014558	0
275.4367747	3	5	36	0.2	0.1	4	3	1	1.966676805	0
284.5669733	3	5	37	0.2	0.1	3	3	1	1.61680602	0
289.6485106	3	5	38	0.2	0.1	-3	3	1	n/a	1
295.5465882	3	5	39	0.2	0.1	4	-4	1	1.300200513	0
303.0439274	3	5	40	0.2	0.1	3	-2	1	1.300202488	0
308.9425389	3	5	41	0.2	0.1	-4	1	0	1.278760036	0
314.4401185	3	5	42	0.2	0.1	2	-2	1	1.498158256	0
321.5709582	3	5	43	0.2	0.1	3	4	1	1.10034124	0
331.8507846	3	5	44	0.2	0.1	1	3	0	1.516706642	0
338.5530991	3	5	45	0.2	0.1	-2	-2	0	1.533438932	0
348.4450914	3	5	46	0.2	0.1	-4	-3	0	1.766642251	0
353.1435069	3	5	47	0.2	0.1	1	-1	0	1.716824222	0
363.4733096	3	5	48	0.2	0.1	-4	-2	0	1.7167197	0
