onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.530333757	3	9	1	0.2	0.1	-3	-4	0	1.916563765	0
8.827493769	3	9	2	0.2	0.1	3	-2	1	1.50015516	0
15.12531758	3	9	3	0.2	0.1	-1	-4	0	1.949949663	0
24.22220887	3	9	4	0.2	0.1	-3	-1	0	2.415406079	0
32.5527343	3	9	5	0.2	0.1	-1	-3	0	2.982999525	0
38.05090016	3	9	6	0.2	0.1	-1	-2	0	2.416497925	0
47.935008	3	9	7	0.2	0.1	-1	1	1	1.816691062	0
55.42824888	3	9	8	0.2	0.1	2	1	0	1.916642673	0
65.72471242	3	9	9	0.2	0.1	-2	3	1	1.764957049	0
73.65532506	3	9	10	0.2	0.1	2	3	1	1.966697597	0
81.53597602	3	9	11	0.2	0.1	-2	-4	0	2.066699931	0
88.63357085	3	9	12	0.2	0.1	4	-2	1	1.899954848	0
93.73187002	3	9	13	0.2	0.1	2	-1	0	2.216546977	0
98.83009085	3	9	14	0.2	0.1	4	4	1	1.450331194	0
105.1279017	3	9	15	0.2	0.1	-3	3	1	1.464415269	0
115.0578666	3	9	16	0.2	0.1	2	2	1	1.18351813	0
121.3396683	3	9	17	0.2	0.1	1	3	1	1.166982565	0
130.0361516	3	9	18	0.2	0.1	4	1	0	1.600146311	0
134.7344522	3	9	19	0.2	0.1	4	2	1	2.516446824	0
140.632456	3	9	20	0.2	0.1	-3	-4	0	2.149935795	0
148.1299096	3	9	21	0.2	0.1	4	-3	1	1.56475437	0
155.6606475	3	9	22	0.2	0.1	4	4	1	1.366869272	0
160.7589289	3	9	23	0.2	0.1	-1	3	1	2.249945073	0
171.438664	3	9	24	0.2	0.1	2	2	1	1.566823022	0
176.1370047	3	9	25	0.2	0.1	4	-3	1	1.983111512	0
184.434147	3	9	26	0.2	0.1	-1	-4	1	2.166493038	0
195.130526	3	9	27	0.2	0.1	-3	-1	1	2.365859777	0
201.8615729	3	9	28	0.2	0.1	4	2	1	2.449737101	0
212.5412313	3	9	29	0.2	0.1	-1	4	1	2.299811858	0
221.6380981	3	9	30	0.2	0.1	-3	2	0	2.099994473	0
231.9346416	3	9	31	0.2	0.1	3	4	1	n/a	1
237.432759	3	9	32	0.2	0.1	-4	-4	0	1.499740401	0
247.745894	3	9	33	0.2	0.1	3	3	1	1.633464406	0
252.4442215	3	9	34	0.2	0.1	-1	2	0	2.133205736	0
262.3408678	3	9	35	0.2	0.1	-4	-3	0	1.3335506	0
268.2389066	3	9	36	0.2	0.1	2	-4	0	1.296655911	0
277.7356135	3	9	37	0.2	0.1	2	1	0	2.23224199	0
283.6669843	3	9	38	0.2	0.1	-4	-1	0	2.549825407	0
290.3480487	3	9	39	0.2	0.1	3	-1	0	2.899619783	0
299.0498211	3	9	40	0.2	0.1	-2	2	1	2.049924627	0
307.7420383	3	9	41	0.2	0.1	3	-2	0	2.199968928	0
314.4397782	3	9	42	0.2	0.1	-3	-3	1	1.781163859	0
319.9378762	3	9	43	0.2	0.1	1	-1	0	2.299464033	0
329.0520703	3	9	44	0.2	0.1	1	-2	1	2.783081146	0
336.1490398	3	9	45	0.2	0.1	1	1	1	2.883021925	0
345.645828	3	9	46	0.2	0.1	-2	-3	0	1.31691722	0
352.7599908	3	9	47	0.2	0.1	4	-1	1	2.283281611	0
360.6406279	3	9	48	0.2	0.1	2	4	1	2.349695133	0
