onset	duration	BlockNum	BlockTrialNum	MotionReward	ColorReward	SignedMotionCohRight	SignedColorCohRight	Choice_isRight	RT	isMissedTrial
0.531213832	3	5	1	0.2	0.1	-1	1	0	1.850558471	0
11.22754871	3	5	2	0.2	0.1	-1	-4	0	2.000613902	0
16.72684503	3	5	3	0.2	0.1	2	-2	1	n/a	1
21.42405827	3	5	4	0.2	0.1	1	-1	0	1.984048465	0
31.32071799	3	5	5	0.2	0.1	2	-2	0	1.367063047	0
39.23526376	3	5	6	0.2	0.1	4	-1	0	2.283923523	0
49.93533655	3	5	7	0.2	0.1	-2	-3	0	2.817035169	0
57.02854982	3	5	8	0.2	0.1	-2	1	0	1.950678264	0
62.92657027	3	5	9	0.2	0.1	1	2	1	2.29629354	0
72.0234203	3	5	10	0.2	0.1	-3	2	0	1.466896962	0
79.55426806	3	5	11	0.2	0.1	1	2	1	1.700748245	0
86.635153	3	5	12	0.2	0.1	4	-1	1	n/a	1
92.13330647	3	5	13	0.2	0.1	-3	4	1	n/a	1
98.43115931	3	5	14	0.2	0.1	2	1	1	2.383891931	0
105.9285947	3	5	15	0.2	0.1	-3	4	0	1.664439176	0
116.2583047	3	5	16	0.2	0.1	4	-3	1	n/a	1
124.9386763	3	5	17	0.2	0.1	-1	-2	0	1.517551644	0
131.6365304	3	5	18	0.2	0.1	1	3	1	n/a	1
141.1331711	3	5	19	0.2	0.1	4	2	1	1.267718853	0
149.8302009	3	5	20	0.2	0.1	-3	-2	0	1.398898339	0
159.3603305	3	5	21	0.2	0.1	-3	-1	0	2.433837962	0
164.0426987	3	5	22	0.2	0.1	2	-4	1	n/a	1
171.539444	3	5	23	0.2	0.1	3	-3	1	n/a	1
179.8366125	3	5	24	0.2	0.1	2	-3	1	1.48418561	0
185.7352354	3	5	25	0.2	0.1	-4	4	1	n/a	1
191.2327589	3	5	26	0.2	0.1	-2	4	0	1.532140277	0
196.3310149	3	5	27	0.2	0.1	-1	1	0	1.750698097	0
205.4451496	3	5	28	0.2	0.1	2	-1	1	1.450829371	0
215.3411504	3	5	29	0.2	0.1	3	-3	1	n/a	1
220.4394612	3	5	30	0.2	0.1	3	-1	1	1.217668222	0
230.7359622	3	5	31	0.2	0.1	2	4	1	1.580313766	0
237.4336204	3	5	32	0.2	0.1	-2	2	1	n/a	1
246.9637219	3	5	33	0.2	0.1	-4	3	0	2.567100104	0
254.8443896	3	5	34	0.2	0.1	-3	4	1	1.584123314	0
259.9425763	3	5	35	0.2	0.1	-4	-3	1	n/a	1
266.6402828	3	5	36	0.2	0.1	-4	1	1	n/a	1
272.5383032	3	5	37	0.2	0.1	-1	-3	0	2.980692014	0
281.6685373	3	5	38	0.2	0.1	1	3	1	n/a	1
287.9663375	3	5	39	0.2	0.1	-4	-2	1	n/a	1
292.6481183	3	5	40	0.2	0.1	-1	4	0	1.150914067	0
302.5494346	3	5	41	0.2	0.1	-4	-4	1	1.817360619	0
309.6423062	3	5	42	0.2	0.1	-4	-2	0	1.734106598	0
319.9387858	3	5	43	0.2	0.1	-3	1	1	1.782796912	0
328.6690604	3	5	44	0.2	0.1	-2	3	1	n/a	1
334.9503102	3	5	45	0.2	0.1	-3	3	0	1.217629318	0
342.8520521	3	5	46	0.2	0.1	4	-4	1	1.200950208	0
351.1448026	3	5	47	0.2	0.1	3	2	1	1.150965656	0
361.8411305	3	5	48	0.2	0.1	-1	4	1	1.449289081	0
